State,District,Latitude,Longitude,District code,State name,Population,Male_Literate,Female_Literate,sex_ratio,literacy_rate
Madhya Pradesh,Chhatarpur,24.813637376460004,79.56449299191374,425,MADHYA PRADESH,1762375,572010,371023,883.0,54.0
Madhya Pradesh,Chhindwara,22.227966971713823,78.76413136439254,455,MADHYA PRADESH,2090922,731294,562904,964.0,62.0
Madhya Pradesh,Damoh,23.76624407960196,79.47049303482588,428,MADHYA PRADESH,1264219,445737,301978,910.0,59.0
Madhya Pradesh,Datia,25.90226439560441,78.63916571428574,422,MADHYA PRADESH,786754,303815,187630,873.0,62.0
Madhya Pradesh,Dewas,22.7851110021322,76.46088805970157,437,MADHYA PRADESH,1563715,550716,374653,942.0,59.0
Madhya Pradesh,Dhar,22.572681718963157,75.1105620736698,438,MADHYA PRADESH,2185793,638479,438859,964.0,49.0
Madhya Pradesh,Dindori,22.83738437047757,81.04332966714911,453,MADHYA PRADESH,704524,222759,155955,1002.0,54.0
Madhya Pradesh,Guna,24.49043927178156,77.2235895968791,458,MADHYA PRADESH,1241519,400537,253443,912.0,53.0
Madhya Pradesh,Gwalior,26.04074441964285,78.12782433035713,421,MADHYA PRADESH,2032036,803114,554096,864.0,67.0
Madhya Pradesh,Harda,22.227659781121783,77.07022571819435,448,MADHYA PRADESH,570465,203807,148743,935.0,62.0
Madhya Pradesh,Hoshangabad,22.595268801996703,78.02168094841929,449,MADHYA PRADESH,1241350,469199,341445,914.0,65.0
Madhya Pradesh,Indore,22.680265752128648,75.9133801324502,439,MADHYA PRADESH,3276697,1289631,1019499,928.0,70.0
Madhya Pradesh,Jabalpur,23.18525572327043,79.98328754716981,451,MADHYA PRADESH,2463289,980307,776161,929.0,71.0
Madhya Pradesh,Jhabua,22.419578015397768,74.40921616766468,464,MADHYA PRADESH,1025048,214582,137499,990.0,34.0
Madhya Pradesh,Katni,23.724416229116937,80.33819665871127,450,MADHYA PRADESH,1292042,460583,330190,952.0,61.0
Madhya Pradesh,Mandla,22.70348712446353,80.38600543633753,454,MADHYA PRADESH,1054905,348033,256929,1008.0,57.0
Madhya Pradesh,Mandsaur,24.19278764044944,75.43588667736759,433,MADHYA PRADESH,1340411,502898,331693,963.0,62.0
Madhya Pradesh,Morena,26.37313504531724,77.88447341389724,419,MADHYA PRADESH,1965970,747652,432033,840.0,60.0
Madhya Pradesh,Neemuch,24.70311893333336,75.06608186666664,432,MADHYA PRADESH,826067,307889,200945,954.0,62.0
Madhya Pradesh,Panna,24.451325840092657,80.21133001158752,426,MADHYA PRADESH,1016520,332140,220419,905.0,54.0
Madhya Pradesh,Raisen,23.292518206521724,78.16305495923909,446,MADHYA PRADESH,1331597,479093,341127,901.0,62.0
Madhya Pradesh,Rajgarh,23.785499026425583,76.66431223922116,442,MADHYA PRADESH,1545814,488797,315448,956.0,52.0
Madhya Pradesh,Ratlam,23.503562290502792,75.14895782122909,434,MADHYA PRADESH,1455069,485090,340790,971.0,57.0
Madhya Pradesh,Rewa,24.861184625158856,81.57572465057183,430,MADHYA PRADESH,2365106,845572,596185,931.0,61.0
Madhya Pradesh,Sagar,23.800318709677374,78.71940357771273,427,MADHYA PRADESH,2378458,908607,637112,893.0,65.0
Madhya Pradesh,Satna,24.62777621776502,80.75547048710598,429,MADHYA PRADESH,2228935,801051,570730,926.0,62.0
Madhya Pradesh,Sehore,22.9297199679658,77.06780202883085,445,MADHYA PRADESH,1311332,469208,311154,918.0,60.0
Madhya Pradesh,Seoni,22.33230487804874,79.66053863928111,456,MADHYA PRADESH,1379131,485341,378853,982.0,63.0
Madhya Pradesh,Shahdol,23.44859864559819,81.4596831828442,460,MADHYA PRADESH,1066063,348761,255433,974.0,57.0
Madhya Pradesh,Shajapur,23.566620317220547,76.33555181268885,436,MADHYA PRADESH,1512681,543509,351103,938.0,59.0
Madhya Pradesh,Sheopur,25.78014810996563,77.16911116838484,418,MADHYA PRADESH,687861,208201,119824,901.0,48.0
Madhya Pradesh,Shivpuri,25.37802451874367,77.74861600810549,423,MADHYA PRADESH,1726050,573242,327604,877.0,52.0
Madhya Pradesh,Sidhi,24.17547189952905,82.1053783359498,462,MADHYA PRADESH,1127033,353030,247755,957.0,53.0
Madhya Pradesh,Tikamgarh,25.14099852104666,78.89357064846428,424,MADHYA PRADESH,1445166,459353,288587,901.0,52.0
Madhya Pradesh,Ujjain,23.319288862745065,75.80383717647058,435,MADHYA PRADESH,1986864,730817,510173,955.0,62.0
Madhya Pradesh,Umaria,23.59601063063061,80.90879477477475,431,MADHYA PRADESH,644758,210907,145765,950.0,55.0
Madhya Pradesh,Vidisha,23.82838307984792,77.9013507604563,443,MADHYA PRADESH,1458875,512344,350574,896.0,59.0
Maharashtra,Akola,20.746310479041902,77.12122320359276,501,MAHARASHTRA,1813906,758977,652304,946.0,78.0
Maharashtra,Amravati,21.16520991810736,77.67583503184723,503,MAHARASHTRA,2888445,1207104,1044771,951.0,78.0
Maharashtra,Aurangabad,20.0979228832952,75.32072196796334,235,BIHAR,2540073,868733,597269,926.0,58.0
Maharashtra,Aurangabad,20.0979228832952,75.32072196796334,515,MAHARASHTRA,3701282,1430936,1072901,923.0,68.0
Maharashtra,Bhandara,21.211792649727748,80.10950199637024,506,MAHARASHTRA,1200334,488709,411151,982.0,75.0
Maharashtra,Bid,18.952353340080982,75.69319706477731,523,MAHARASHTRA,2585049,987185,731322,916.0,66.0
Maharashtra,Buldana,20.56680611183355,76.39017880364096,500,MAHARASHTRA,2586258,1048892,830982,934.0,73.0
Maharashtra,Chandrapur,20.095609090909075,79.31556380471388,509,MAHARASHTRA,2204307,872565,706050,961.0,72.0
Maharashtra,Dhule,21.274018690400517,74.58719071837263,498,MAHARASHTRA,2050862,723388,570528,946.0,63.0
Maharashtra,Gondiya,21.225008411214997,80.17522698598128,507,MAHARASHTRA,1322507,542837,461406,999.0,76.0
Maharashtra,Hingoli,19.59525302245251,77.09239412780653,512,MAHARASHTRA,1177345,450551,340192,942.0,67.0
Maharashtra,Jalgaon,20.8828943415638,75.55140421810695,499,MAHARASHTRA,4229917,1629223,1262659,925.0,68.0
Maharashtra,Jalna,19.984612534818933,75.98473607242339,514,MAHARASHTRA,1959046,699428,496095,937.0,61.0
Maharashtra,Kolhapur,16.44881301587301,74.12897150793648,530,MAHARASHTRA,3876001,1559760,1266085,957.0,73.0
Maharashtra,Latur,18.348687268993856,76.75812607802874,524,MAHARASHTRA,2454196,932432,718240,928.0,67.0
Maharashtra,Nagpur,21.196556862745105,79.02166176470584,505,MAHARASHTRA,4653570,1959220,1714588,951.0,79.0
Maharashtra,Nanded,19.209316983017,77.6829048951049,511,MAHARASHTRA,3361292,1255222,934203,943.0,65.0
Maharashtra,Nandurbar,21.523175625248147,74.32638757443429,497,MAHARASHTRA,1648295,512099,394410,978.0,55.0
Maharashtra,Nashik,20.266912871287143,74.03824168316828,516,MAHARASHTRA,6107187,2397538,1947828,934.0,71.0
Maharashtra,Osmanabad,18.19459456066944,75.99495575313809,525,MAHARASHTRA,1657576,644304,493506,924.0,69.0
Maharashtra,Parbhani,19.31032425249168,76.70163338870431,513,MAHARASHTRA,1836086,666291,491523,947.0,63.0
Maharashtra,Pune,18.51696171428573,74.12922881632647,521,MAHARASHTRA,9429408,3940210,3231513,915.0,76.0
Maharashtra,Raigarh,18.453257637845976,73.0090609418579,403,CHHATTISGARH,1493984,542756,408883,991.0,64.0
Maharashtra,Raigarh,18.453257637845976,73.0090609418579,520,MAHARASHTRA,2634200,1059692,880302,959.0,74.0
Maharashtra,Ratnagiri,17.210195070127703,73.25725893866404,528,MAHARASHTRA,1615069,619012,580380,1122.0,74.0
Maharashtra,Sangli,17.154930181086502,74.70713822937628,531,MAHARASHTRA,2822143,1121550,927917,966.0,73.0
Maharashtra,Satara,17.6737908974359,74.18052064102558,527,MAHARASHTRA,3003741,1201034,1024660,988.0,74.0
Maharashtra,Sindhudurg,16.170948049777163,73.51329008172343,529,MAHARASHTRA,849651,348289,317778,1036.0,78.0
Maharashtra,Solapur,17.837357937584812,75.42394823609216,526,MAHARASHTRA,4317756,1651266,1259410,938.0,67.0
Maharashtra,Thane,19.698767747440264,72.79882742564581,517,MAHARASHTRA,11060148,4591396,3635765,886.0,74.0
Maharashtra,Wardha,20.80743024390242,78.57259105691062,504,MAHARASHTRA,1300774,552617,466841,946.0,78.0
Maharashtra,Washim,20.282282394366213,77.25502394366208,502,MAHARASHTRA,1197160,487703,382214,930.0,73.0
Maharashtra,Yavatmal,20.04258346738159,78.05326371760479,510,MAHARASHTRA,2772348,1115980,906594,952.0,73.0
Manipur,Bishnupur,24.50712111801243,93.8246236024845,275,MANIPUR,237399,87313,69020,999.0,66.0
Manipur,Chandel,24.2635812987013,94.09443844155844,280,MANIPUR,144182,51053,39249,933.0,63.0
Manipur,Churachandpur,24.30309718875504,93.38671506024085,274,MANIPUR,274143,104013,91922,975.0,71.0
Manipur,Senapati,25.08465586034914,94.03366234413956,272,MANIPUR,479148,148012,116465,937.0,55.0
Manipur,Tamenglong,24.98312942238265,93.49450740072204,273,MANIPUR,140651,47403,37603,943.0,60.0
Manipur,Thoubal,24.545392553191498,93.97959893617023,276,MANIPUR,422168,152617,116687,1002.0,64.0
Manipur,Ukhrul,25.05900314960629,94.44129566929138,279,MANIPUR,183998,70148,59681,943.0,71.0
Meghalaya,East Garo Hills,25.82728228228228,90.64684924924916,294,MEGHALAYA,317917,102513,89634,972.0,60.0
Meghalaya,East Khasi Hills,25.303763888888884,91.75922519841272,298,MEGHALAYA,825922,287270,290760,1011.0,70.0
Meghalaya,Jaintia Hills,25.33959557069844,92.37608160136298,299,MEGHALAYA,395124,87371,100156,1013.0,47.0
Meghalaya,South Garo Hills,25.240568578553614,90.64560349127176,295,MEGHALAYA,142334,45003,37059,945.0,58.0
Meghalaya,West Garo Hills,25.495285185185185,90.03709947089942,293,MEGHALAYA,643291,193438,165264,984.0,56.0
Meghalaya,West Khasi Hills,25.500889926739926,91.25364542124538,296,MEGHALAYA,383461,117307,113371,980.0,60.0
Mizoram,Aizawl,23.90781335453101,92.85359459459472,283,MIZORAM,400309,169547,171048,1009.0,85.0
Mizoram,Champhai,23.54166580976866,93.24221799485862,284,MIZORAM,125745,51440,49362,984.0,80.0
Mizoram,Kolasib,24.2020004347826,92.73470391304348,282,MIZORAM,83955,34147,31748,956.0,78.0
Mizoram,Lawngtlai,22.36102843137253,92.66964156862753,287,MIZORAM,117894,36444,26417,945.0,53.0
Mizoram,Lunglei,23.007717036172675,92.63512555425892,286,MIZORAM,161428,64515,56607,947.0,75.0
Mizoram,Mamit,23.73852942502819,92.4330803833147,281,MIZORAM,86364,32977,27214,927.0,70.0
Mizoram,Saiha,22.35744801061008,93.02827931034489,288,MIZORAM,56574,21861,20372,979.0,75.0
Mizoram,Serchhip,23.263864705882344,92.914158496732,285,MIZORAM,64937,27598,26878,977.0,84.0
Nagaland,Dimapur,25.814176811594223,93.75074057971014,265,NAGALAND,378811,150142,127895,919.0,73.0
Nagaland,Kohima,25.60311428571428,93.78600657596373,270,NAGALAND,267988,107038,90451,928.0,74.0
Nagaland,Mokokchung,26.478911764705888,94.522426006192,262,NAGALAND,194622,83479,76015,925.0,82.0
Nagaland,Mon,26.69207374301676,95.03072988826828,261,NAGALAND,250260,67432,52194,899.0,48.0
Nagaland,Phek,25.63272986577182,94.56814563758392,266,NAGALAND,163418,57926,47967,951.0,65.0
Nagaland,Tuensang,26.21104453280316,94.85809880715708,267,NAGALAND,196596,63653,53858,929.0,60.0
Nagaland,Wokha,26.202611551155112,94.1990815181518,264,NAGALAND,166343,67385,60823,968.0,77.0
Nagaland,Zunheboto,26.028178205128206,94.50026666666668,263,NAGALAND,140757,53504,49377,976.0,73.0
Orissa,Baleshwar,21.48570932311624,87.08085828011933,377,ORISSA,2320529,902359,718873,957.0,70.0
Orissa,Bhadrak,20.95262735257214,86.81496204516931,378,ORISSA,1506337,596269,497871,981.0,73.0
Orissa,Cuttack,20.407640646029623,85.7776810228802,381,ORISSA,2624470,1103033,908436,940.0,77.0
Orissa,Dhenkanal,20.79887159353349,85.53226836027711,383,ORISSA,1192811,464093,365817,947.0,70.0
Orissa,Gajapati,19.121080882352945,84.14015091911759,389,ORISSA,577817,153663,108874,1043.0,45.0
Orissa,Ganjam,19.2632617564534,84.80297710437702,388,ORISSA,3529031,1262652,947398,983.0,63.0
Orissa,Jharsuguda,21.827058566978184,83.93581682242987,371,ORISSA,579505,228092,177787,953.0,70.0
Orissa,Kalahandi,19.784253092783523,83.1124043814433,395,ORISSA,1576869,484177,317859,1003.0,51.0
Orissa,Kandhamal,20.092878624813142,84.02216352765326,390,ORISSA,733110,233900,165886,1037.0,55.0
Orissa,Kendrapara,20.606319815982264,86.83763247572003,379,ORISSA,1440361,579970,509295,1007.0,76.0
Orissa,Khordha,20.054162322274863,85.52234834123229,386,ORISSA,2251673,957515,792421,929.0,78.0
Orissa,Koraput,18.82627794779476,82.81278469846964,398,ORISSA,1379647,340843,227247,1032.0,41.0
Orissa,Malkangiri,18.25227930367506,81.98293636363628,399,ORISSA,613192,147001,97705,1020.0,40.0
Orissa,Mayurbhanj,21.897621545157754,86.4030408052231,376,ORISSA,2519738,794171,575226,1006.0,54.0
Orissa,Nayagarh,20.192895622119817,85.05614700460825,385,ORISSA,962789,392333,296029,915.0,71.0
Orissa,Nuapada,20.471309512195116,82.59152536585364,394,ORISSA,610382,180903,118480,1021.0,49.0
Orissa,Puri,19.83509174603177,85.86698989898981,387,ORISSA,1698730,704857,587082,963.0,76.0
Orissa,Rayagada,19.292840020060204,83.45860120361095,396,ORISSA,967911,241959,165776,1051.0,42.0
Orissa,Sambalpur,21.515752380952385,84.34958483245157,372,ORISSA,1041099,393192,310499,976.0,68.0
Orissa,Sundargarh,22.06354819277107,84.50524819277099,374,ORISSA,2093437,750147,592175,973.0,64.0
Puducherry,Karaikal,10.876161726078813,79.82369793621002,637,PONDICHERRY,200222,79903,75013,1047.0,77.0
Puducherry,Mahe,12.006420793787758,75.28275021570326,636,PONDICHERRY,41816,16610,19860,1184.0,87.0
Puducherry,Yanam,16.707695652173904,82.26187304347832,634,PONDICHERRY,55626,19919,19355,1038.0,71.0
Punjab,Amritsar,31.548679820627772,74.79883856502238,49,PUNJAB,2490656,932981,751789,889.0,68.0
Punjab,Bathinda,30.190524611973352,75.05685898004438,46,PUNJAB,1388525,488261,356607,868.0,61.0
Punjab,Faridkot,30.591187250996025,74.79751553784862,45,PUNJAB,617508,215767,165518,890.0,62.0
Punjab,Fatehgarh Sahib,30.64290947368421,76.36208394736842,40,PUNJAB,600163,238696,187337,871.0,71.0
Punjab,Firozpur,30.63407535211269,74.40245732394365,43,PUNJAB,2029074,707070,520441,893.0,60.0
Punjab,Gurdaspur,32.04283371212125,75.3204064393939,35,PUNJAB,2298323,907660,727059,895.0,71.0
Punjab,Hoshiarpur,31.55157169811319,75.8469857442349,38,PUNJAB,1586625,637927,561772,961.0,76.0
Punjab,Jalandhar,31.250336907216507,75.54400350515463,37,PUNJAB,2193590,882581,739956,915.0,74.0
Punjab,Kapurthala,31.336592638036837,75.47641165644177,36,PUNJAB,815168,316254,260313,912.0,71.0
Punjab,Ludhiana,30.76596397379912,75.83110851528383,41,PUNJAB,3498739,1428348,1131877,873.0,73.0
Punjab,Mansa,29.919547714285724,75.4304922857143,47,PUNJAB,769751,244037,179523,883.0,55.0
Punjab,Moga,30.756540067340065,75.1600845117845,42,PUNJAB,995746,348549,279340,893.0,63.0
Punjab,Muktsar,30.31243303303303,74.5518747747748,44,PUNJAB,901896,300401,224447,896.0,58.0
Punjab,Patiala,30.214540380693364,76.27505893949697,48,PUNJAB,1895686,711052,555739,891.0,67.0
Punjab,Rupnagar,30.910937330754347,76.53743500967126,51,PUNJAB,684627,278534,224197,915.0,73.0
Punjab,Sangrur,30.185045204336895,75.89437014178496,53,PUNJAB,1655169,570413,431664,885.0,61.0
Rajasthan,Ajmer,26.199300378787903,74.6990419191919,119,RAJASTHAN,2583052,926268,600405,951.0,59.0
Rajasthan,Alwar,27.55271738035265,76.65359630562563,104,RAJASTHAN,3674179,1359829,822647,895.0,59.0
Rajasthan,Banswara,23.453642032967014,74.44246868131869,125,RAJASTHAN,1797485,513854,315489,980.0,46.0
Rajasthan,Baran,24.98023243243244,76.86210651828291,128,RAJASTHAN,1222755,432607,260700,929.0,57.0
Rajasthan,Barmer,25.77070908045978,71.50297126436782,115,RAJASTHAN,2603751,783461,404861,902.0,46.0
Rajasthan,Bharatpur,27.32411858037578,77.21752077244258,105,RAJASTHAN,2548462,943910,536959,880.0,58.0
Rajasthan,Bhilwara,25.45119767759564,74.63947595628417,122,RAJASTHAN,2408523,777582,478544,973.0,52.0
Rajasthan,Bikaner,28.12489068322981,73.26943322981371,101,RAJASTHAN,2363937,782399,496402,905.0,54.0
Rajasthan,Bundi,25.48580716049379,75.79984074074079,121,RAJASTHAN,1110906,371705,213339,925.0,53.0
Rajasthan,Chittaurgarh,24.631623761665463,74.80010997846382,126,RAJASTHAN,1544338,514851,306974,972.0,53.0
Rajasthan,Churu,28.29330375536484,74.65846427038629,102,RAJASTHAN,2039547,696729,452540,940.0,56.0
Rajasthan,Dausa,26.91234817629181,76.57342097264443,109,RAJASTHAN,1634409,596935,341116,905.0,57.0
Rajasthan,Dhaulpur,26.72397054945053,77.74476219780222,106,RAJASTHAN,1206516,435721,247377,846.0,57.0
Rajasthan,Dungarpur,23.75104807692308,73.84765641025645,124,RAJASTHAN,1388552,415820,265771,994.0,49.0
Rajasthan,Ganganagar,29.256785412667963,73.56192303262948,99,RAJASTHAN,1969168,710908,482435,887.0,61.0
Rajasthan,Hanumangarh,29.1813351791531,74.74632573289902,100,RAJASTHAN,1774692,624281,409855,906.0,58.0
Rajasthan,Jaipur,27.033459290187885,75.77117286012533,110,RAJASTHAN,6626178,2554793,1746172,910.0,65.0
Rajasthan,Jaisalmer,26.86900838548185,71.18371877346682,114,RAJASTHAN,669919,210415,98238,852.0,46.0
Rajasthan,Jalor,25.07578093797277,72.18647261724662,116,RAJASTHAN,1828730,543923,285659,952.0,45.0
Rajasthan,Jhalawar,24.24725541474657,76.11242891705065,129,RAJASTHAN,1411129,466815,272977,946.0,52.0
Rajasthan,Jhunjhunun,28.13517401247401,75.52840893970894,103,RAJASTHAN,2137045,815834,554526,950.0,64.0
Rajasthan,Jodhpur,26.678460838536967,73.00450847457628,113,RAJASTHAN,3687165,1265753,765779,916.0,55.0
Rajasthan,Karauli,26.51901555555556,76.96081818181815,107,RAJASTHAN,1458248,531904,273945,861.0,55.0
Rajasthan,Kota,25.175718080000014,76.18618928000001,127,RAJASTHAN,1951014,765396,532949,911.0,67.0
Rajasthan,Nagaur,27.07862016048146,74.14215667001012,112,RAJASTHAN,3307743,1102750,655874,950.0,53.0
Rajasthan,Pali,25.80490393541874,73.55285640766907,118,RAJASTHAN,2037573,667381,418312,987.0,53.0
Rajasthan,Rajsamand,25.24894767441859,73.96570215946844,123,RAJASTHAN,1156597,383334,235805,990.0,54.0
Rajasthan,Sawai Madhopur,26.251081180223288,76.4219283891548,108,RAJASTHAN,1335551,486184,255564,897.0,56.0
Rajasthan,Sikar,27.64644058641976,75.29317422839503,111,RAJASTHAN,2677333,995275,656842,947.0,62.0
Rajasthan,Sirohi,24.7976905263158,72.75309131578943,117,RAJASTHAN,1036346,309900,166906,940.0,46.0
Rajasthan,Tonk,26.153935071707927,75.79192216427637,120,RAJASTHAN,1421326,478329,271330,952.0,53.0
Rajasthan,Udaipur,24.44076752136749,73.84029839743584,130,RAJASTHAN,3068420,973444,609185,958.0,52.0
Sikkim,East,27.29600352941175,88.74908392156858,93,NCT OF DELHI,1709346,748382,604616,884.0,79.0
Tamil Nadu,Ariyalur,11.190514836795256,79.22249643916912,616,TAMIL NADU,754894,269582,211022,1015.0,64.0
Tamil Nadu,Chennai,13.058098905608748,80.28139151846806,603,TAMIL NADU,4646732,1968079,1808197,989.0,81.0
Tamil Nadu,Coimbatore,10.871376995940452,77.07619012178621,632,TAMIL NADU,3458045,1394790,1241117,1000.0,76.0
Tamil Nadu,Cuddalore,11.57587300613498,79.63002365371497,617,TAMIL NADU,2605914,1000322,814959,987.0,70.0
Tamil Nadu,Dharmapuri,12.300141200000006,78.11509813333339,630,TAMIL NADU,1506843,527599,390110,946.0,61.0
Tamil Nadu,Dindigul,10.377801390820574,77.78011279554937,612,TAMIL NADU,2159775,816180,665654,998.0,69.0
Tamil Nadu,Erode,11.267012155963302,77.42034334862392,610,TAMIL NADU,2251744,828300,664362,993.0,66.0
Tamil Nadu,Kancheepuram,12.496424756511884,80.08820360135913,604,TAMIL NADU,3998252,1611461,1401921,986.0,75.0
Tamil Nadu,Kanniyakumari,8.183466300191206,77.32053064053538,629,TAMIL NADU,1870374,780541,768197,1019.0,83.0
Tamil Nadu,Karur,10.79532776617955,78.08749686847604,613,TAMIL NADU,1064493,401726,325318,1015.0,68.0
Tamil Nadu,Madurai,9.904313833333331,78.01366033333332,623,TAMIL NADU,3038252,1223810,1049620,990.0,75.0
Tamil Nadu,Nagapattinam,10.789468161718286,79.79437299431483,618,TAMIL NADU,1616450,640916,572092,1025.0,75.0
Tamil Nadu,Namakkal,11.33766638477801,78.14624841437633,609,TAMIL NADU,1726601,653312,522819,986.0,68.0
Tamil Nadu,Perambalur,11.260137758112096,78.86034011799416,615,TAMIL NADU,565223,208011,167812,1003.0,66.0
Tamil Nadu,Pudukkottai,10.130514816433578,79.05444484265728,621,TAMIL NADU,1618345,608776,501769,1015.0,69.0
Tamil Nadu,Ramanathapuram,9.31286995153476,78.99185362412462,626,TAMIL NADU,1353445,536487,442459,983.0,72.0
Tamil Nadu,Salem,11.629324202127655,78.2478257978723,608,TAMIL NADU,3482056,1285107,1000455,954.0,66.0
Tamil Nadu,Sivaganga,9.960306580645158,78.56535729032255,622,TAMIL NADU,1339101,526304,433440,1003.0,72.0
Tamil Nadu,Thanjavur,10.387692255892237,79.3194869107745,620,TAMIL NADU,2405890,944264,846734,1035.0,74.0
Tamil Nadu,Theni,9.924066666666668,77.43458833333332,624,TAMIL NADU,1245899,479403,390677,991.0,70.0
Tamil Nadu,Thiruvallur,13.275858101752885,80.19724702864492,602,TAMIL NADU,3728104,1495711,1296010,987.0,75.0
Tamil Nadu,Thiruvarur,10.368927409395978,79.60322893959727,619,TAMIL NADU,1264277,503085,443386,1017.0,75.0
Tamil Nadu,Tiruvannamalai,12.419318947368414,79.23265631578953,606,TAMIL NADU,2464875,909803,717010,994.0,66.0
Tamil Nadu,Vellore,12.784882632293078,79.02643283582084,605,TAMIL NADU,3936331,1504355,1269573,1007.0,70.0
Tamil Nadu,Virudhunagar,9.468872195892564,77.87641469194315,625,TAMIL NADU,1942288,760375,638413,1007.0,72.0
Tripura,Dhalai,23.781360477941163,91.94654283088232,291,TRIPURA,378230,151643,124574,944.0,73.0
Tripura,North Tripura,24.121739755351683,92.17842538226292,292,TRIPURA,693947,275646,244756,967.0,75.0
Tripura,South Tripura,23.211874098057383,91.6065807585568,290,TRIPURA,876001,351082,295728,957.0,74.0
Tripura,West Tripura,23.780166241299337,91.41310788863107,289,TRIPURA,1725739,722998,638356,962.0,79.0
Uttar Pradesh,Agra,26.99512974910393,78.05278291517321,146,UTTAR PRADESH,4418797,1614594,1065916,868.0,61.0
Uttar Pradesh,Aligarh,27.93748576850093,78.00146831119557,143,UTTAR PRADESH,3673889,1283380,809187,882.0,57.0
Uttar Pradesh,Allahabad,25.392038662316445,82.05172446982063,175,UTTAR PRADESH,5954391,2199340,1466387,901.0,62.0
Uttar Pradesh,Ambedkar Nagar,26.39119025974028,82.68282142857147,178,UTTAR PRADESH,2397888,846676,640263,978.0,62.0
Uttar Pradesh,Auraiya,26.66892394014961,79.42637057356607,162,UTTAR PRADESH,1379545,546198,384638,864.0,67.0
Uttar Pradesh,Azamgarh,26.008290954773837,83.01220251256285,191,UTTAR PRADESH,4613913,1559414,1212503,1019.0,60.0
Uttar Pradesh,Baghpat,29.045793499999988,77.30266300000001,139,UTTAR PRADESH,1303048,489858,308112,861.0,61.0
Uttar Pradesh,Bahraich,27.691776300578027,81.46779783237004,180,UTTAR PRADESH,3487731,878285,520083,892.0,40.0
Uttar Pradesh,Ballia,25.86075638297873,84.03651978723408,193,UTTAR PRADESH,3239774,1160960,802630,937.0,61.0
Uttar Pradesh,Balrampur,27.449076537911324,82.47158326180256,182,UTTAR PRADESH,2148665,544943,323414,928.0,40.0
Uttar Pradesh,Banda,25.351885902503284,80.52487391304344,170,UTTAR PRADESH,1799410,630626,372311,863.0,56.0
Uttar Pradesh,Bara Banki,26.922777025232424,81.35762350597606,176,UTTAR PRADESH,3260699,1010518,681940,910.0,52.0
Uttar Pradesh,Bareilly,28.51101940789474,79.43187072368416,150,UTTAR PRADESH,4448359,1342697,849062,887.0,49.0
Uttar Pradesh,Basti,26.833880454545447,82.69790590909092,185,UTTAR PRADESH,2464464,819719,574064,963.0,57.0
Uttar Pradesh,Bijnor,29.313974259681096,78.45098815489754,134,UTTAR PRADESH,3682713,1241471,893922,917.0,58.0
Uttar Pradesh,Bulandshahr,28.34875862068968,78.01082758620684,142,UTTAR PRADESH,3499171,1253314,778342,896.0,58.0
Uttar Pradesh,Chandauli,25.1180859611231,83.25307062634984,196,UTTAR PRADESH,1952756,699454,475152,918.0,60.0
Uttar Pradesh,Chitrakoot,25.159924623803,81.07666087551297,171,UTTAR PRADESH,991730,330339,200733,879.0,54.0
Uttar Pradesh,Deoria,26.42218856548857,83.8244070686071,190,UTTAR PRADESH,3100946,1079288,795951,1017.0,60.0
Uttar Pradesh,Etah,27.591155309734443,78.70021858407083,201,UTTAR PRADESH,1774480,647042,408160,873.0,59.0
Uttar Pradesh,Etawah,26.78817670157068,79.07621806282728,161,UTTAR PRADESH,1581810,623583,438420,870.0,67.0
Uttar Pradesh,Faizabad,26.60589185185181,82.00783530864202,177,UTTAR PRADESH,2470996,838339,612562,962.0,59.0
Uttar Pradesh,Farrukhabad,27.45063297872342,79.4406284574468,159,UTTAR PRADESH,1885204,654827,437850,874.0,58.0
Uttar Pradesh,Fatehpur,25.8374362030905,80.85416203090509,172,UTTAR PRADESH,2632733,911003,601163,901.0,57.0
Uttar Pradesh,Firozabad,27.20963993055552,78.42660624999998,147,UTTAR PRADESH,2498156,912314,609492,875.0,61.0
Uttar Pradesh,Gautam Buddha Nagar,28.393311038961038,77.52462467532465,141,UTTAR PRADESH,1648115,666065,456882,851.0,68.0
Uttar Pradesh,Ghaziabad,28.74997308584685,77.67441879350343,140,UTTAR PRADESH,4681645,1811397,1311867,881.0,67.0
Uttar Pradesh,Ghazipur,25.624724775583484,83.5360854578097,195,UTTAR PRADESH,3620268,1293553,903996,952.0,61.0
Uttar Pradesh,Gonda,27.157215552099505,82.0226888024882,183,UTTAR PRADESH,3433919,1034181,645813,921.0,49.0
Uttar Pradesh,Gorakhpur,26.63315886792452,83.3549560377358,188,UTTAR PRADESH,4440895,1593890,1106438,950.0,61.0
Uttar Pradesh,Hamirpur,25.738158381502892,79.82619479768789,28,HIMACHAL PRADESH,454768,180555,177536,1095.0,79.0
Uttar Pradesh,Hamirpur,25.738158381502892,79.82619479768789,168,UTTAR PRADESH,1104285,408125,245174,861.0,59.0
Uttar Pradesh,Hardoi,27.337409090909137,80.26411767676768,155,UTTAR PRADESH,4092845,1374587,847014,868.0,54.0
Uttar Pradesh,Jalaun,26.067954587155988,79.36686911314993,165,UTTAR PRADESH,1689974,653430,421766,865.0,64.0
Uttar Pradesh,Jaunpur,25.70141280913127,82.54315351934063,194,UTTAR PRADESH,4494204,1565394,1166283,1024.0,61.0
